timestamp;open;high;low;close;volume
2026-02-05 05:00:00;2099.759033203125;2106.487060546875;2095.548095703125;2104.80078125;47304704
2026-02-05 05:15:00;2105.300537109375;2107.27392578125;2075.583251953125;2089.047119140625;1147404288
2026-02-05 05:30:00;2092.31396484375;2115.064208984375;2084.720458984375;2114.689697265625;23027712
2026-02-05 05:45:00;2114.95166015625;2114.95166015625;2090.140869140625;2097.16845703125;1132593152
2026-02-05 06:00:00;2096.9384765625;2100.951171875;2077.44091796875;2088.39111328125;6029312
2026-02-05 06:15:00;2088.661865234375;2091.647705078125;2075.92578125;2075.92578125;1219117056
2026-02-05 06:30:00;2074.76513671875;2088.824462890625;2074.76513671875;2088.19287109375;193794048
2026-02-05 06:45:00;2085.799560546875;2092.133544921875;2071.10888671875;2082.931396484375;1214124032
2026-02-05 07:00:00;2083.005859375;2113.391357421875;2083.005859375;2103.790771484375;455303168
2026-02-05 07:15:00;2102.09033203125;2118.344482421875;2099.104736328125;2117.384033203125;150380544
2026-02-05 07:30:00;2113.525146484375;2113.525146484375;2094.34765625;2096.37548828125;54968320
2026-02-05 07:45:00;2098.50634765625;2099.79541015625;2084.8583984375;2085.529296875;708075520
2026-02-05 08:00:00;2086.41455078125;2100.168212890625;2086.41455078125;2098.029541015625;170127360
2026-02-05 08:15:00;2098.107666015625;2110.47705078125;2095.92431640625;2108.628662109375;390561792
2026-02-05 08:30:00;2108.57275390625;2115.98193359375;2105.763427734375;2111.137939453125;1141260288
2026-02-05 08:45:00;2111.10546875;2114.0068359375;2105.928955078125;2111.958740234375;668737536
2026-02-05 09:00:00;2107.756591796875;2136.615478515625;2107.756591796875;2136.615478515625;754372608
2026-02-05 09:15:00;2136.425537109375;2142.76171875;2132.11376953125;2132.703369140625;146030592
2026-02-05 09:30:00;2134.0361328125;2137.9541015625;2126.83740234375;2127.404541015625;517320704
2026-02-05 09:45:00;2126.52392578125;2132.25732421875;2125.205078125;2129.334716796875;42983424
2026-02-05 10:00:00;2129.595947265625;2130.402099609375;2119.19189453125;2123.496826171875;36315136
2026-02-05 10:15:00;2127.853271484375;2135.250732421875;2127.7421875;2135.20654296875;792903680
2026-02-05 10:30:00;2135.061279296875;2135.061279296875;2121.484619140625;2121.484619140625;43266048
2026-02-05 10:45:00;2119.97265625;2119.97265625;2087.972900390625;2091.323974609375;311390208
2026-02-05 11:00:00;2093.613525390625;2100.35009765625;2085.361083984375;2085.361083984375;439246848
2026-02-05 11:15:00;2082.844970703125;2090.890625;2063.676513671875;2063.676513671875;314540032
2026-02-05 11:30:00;2065.572265625;2090.7138671875;2065.567138671875;2088.612548828125;743407616
2026-02-05 11:45:00;2085.785400390625;2085.785400390625;2072.119140625;2075.181396484375;904986624
2026-02-05 12:00:00;2075.918212890625;2086.932373046875;2069.447265625;2073.34326171875;265289728
2026-02-05 12:15:00;2069.052490234375;2071.9873046875;2049.71728515625;2071.761474609375;421003264
2026-02-05 12:30:00;2067.039306640625;2071.260986328125;2052.293701171875;2052.293701171875;294834176
2026-02-05 12:45:00;2053.903076171875;2064.58544921875;2045.15185546875;2060.290771484375;2036273152
2026-02-05 13:00:00;2059.56494140625;2069.7587890625;2056.722900390625;2062.66064453125;692719616
2026-02-05 13:15:00;2055.583984375;2057.495361328125;2048.5205078125;2049.25830078125;241065984
2026-02-05 13:30:00;2049.265869140625;2060.12744140625;2048.4384765625;2052.871826171875;367587328
2026-02-05 13:45:00;2052.761962890625;2058.340576171875;2050.52490234375;2052.367919921875;0
2026-02-05 14:00:00;2054.669189453125;2075.75439453125;2054.669189453125;2063.51171875;183349248
2026-02-05 14:15:00;2061.454833984375;2072.30615234375;2053.391845703125;2072.30615234375;438468608
2026-02-05 14:30:00;2073.7724609375;2096.009521484375;2070.570556640625;2085.93798828125;282161152
2026-02-05 14:45:00;2085.36376953125;2085.36376953125;2045.100830078125;2045.100830078125;91058176
2026-02-05 15:00:00;2044.650634765625;2044.650634765625;1995.9312744140625;1999.308349609375;254427136
2026-02-05 15:15:00;1993.5450439453125;2005.8343505859375;1941.4505615234375;1941.4505615234375;738869248
2026-02-05 15:30:00;1930.5733642578125;1962.63818359375;1927.3572998046875;1962.0740966796875;1517715456
2026-02-05 15:45:00;1960.794189453125;1978.8153076171875;1941.4029541015625;1956.20703125;154394624
2026-02-05 16:00:00;1958.8409423828125;1961.8817138671875;1942.4422607421875;1948.4188232421875;1658085376
2026-02-05 16:15:00;1950.9375;1986.529052734375;1950.9375;1985.3250732421875;0
2026-02-05 16:30:00;1981.8453369140625;1989.3399658203125;1972.6851806640625;1972.6851806640625;2002264064
2026-02-05 16:45:00;1970.7470703125;2008.1112060546875;1961.52294921875;1993.453369140625;235474944
2026-02-05 17:00:00;1994.83154296875;1994.83154296875;1967.8492431640625;1972.7882080078125;310689792
2026-02-05 17:15:00;1973.7703857421875;1983.0546875;1944.498046875;1976.071044921875;1426202624
2026-02-05 17:30:00;1977.22802734375;1977.22802734375;1952.4775390625;1970.0111083984375;1534140416
2026-02-05 17:45:00;1969.0703125;1974.080078125;1951.523681640625;1951.523681640625;13205504
2026-02-05 18:00:00;1950.9522705078125;1961.0750732421875;1949.724853515625;1957.0230712890625;370163712
2026-02-05 18:15:00;1958.7938232421875;1961.041748046875;1926.41552734375;1930.3189697265625;2053971968
2026-02-05 18:30:00;1931.886474609375;1934.3162841796875;1919.449462890625;1919.449462890625;838135808
2026-02-05 18:45:00;1921.6328125;1947.092041015625;1915.255859375;1947.092041015625;619233280
